eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199309090003,1993,9,9,,0,,43,Chile,3,South America,Santiago Metropolitan Region (Region),Santiago,,,,0,,"09/09/1993: In one of three attacks, a terrorist bomb was successfully disarmed at a Kentucky Fried Chicken Restaurant in Santiago, Chile. A man claiming to be a member of the Revolutionary Left (MIR) claimed credit for the incident. There were no reports of damage or injuries.",1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,1,Business,,,Kentucky Fried Chicken,A Kentucky Fried Chicken restaurant in Santiago,43,Chile,,,,,,,,,,,,,,,,,Movement of the Revolutionary Left (MIR) (Chile),,,,,,Unknown,0,,,0,1,0,1,2,Call (post-incident),,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (c.f. 199309090002-4).,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,0,0,0,
199309090004,1993,9,9,,0,,43,Chile,3,South America,Santiago Metropolitan Region (Region),Santiago,,,,0,,"09/09/1993: In one of three attacks, a  bomb was set off at a second McDonald's in Santiago, Chile. A man claiming to be a member of the Revolutionary Left (MIR) claimed credit for the incident. There were no reports of damage or injuries.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,,,McDonald's,A McDonald's restaurant in Santiago,43,Chile,,,,,,,,,,,,,,,,,Movement of the Revolutionary Left (MIR) (Chile),,,,,,Unknown,0,,,0,1,0,1,2,Call (post-incident),,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (c.f. 199309090002-4).,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,0,0,0,
199309100001,1993,9,10,,0,,217,United States,1,North America,California,Newport Beach,,,,0,Bomb placed in a flowerbed underneath the front entrance widows,"9/10/1993: Unknown perpetrators bombed the Family Planning Associates clinic in Newport Beach, California, United States. There were no casualties but the building sustained around $3,500 in damages.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,5,Abortion Related,,,"Family Planning Associates, INC.",Family Planning Associates,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in California.,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,"Authorities were unsure of exactly what type of explosive device was used, but a plastic gas can filled with liquid was discovered at the scene.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),3500,Two windows shattered,0,,,,,,,0,,,,,,,,,"The bombing took place overnight and the abortion clinic was forced to open late the following day.  One day after the incident, the healthcare facility received a bomb threat.  Authorities were unsure whether this threat was related to the bombing.","Greg Hernandez, ""Newport Beach: Threat Follows Blast at Abortion Clinic,"" Los Angeles Times, September 15, 1993.","Greg Hernandez and Eric Young, ""Bombing Hits Newport Beach Abortion Clinic,"" Los Angeles Times, September 11, 1993.","""Attacks on the West Coast,"" The Oregonian, January 31, 1994.",Anti-Abortion Project 2010,-9,-9,0,-9,
199309110001,1993,9,11,,0,,603,United Kingdom,8,Western Europe,England,London,,,,0,Greater London (Region),"09/11/1993: Two fire bombs were found near Windsor Castle in England at the offices of Burlington Publishing, which produces Shooting Times and The Field. The Hunt Retribution Squad, which advocates violence, claimed responsibility. No one was injured and the bombs were defused.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,,,Burlington Publishing,Burlington Publishing's Hunting Magazine Headquarters,216,Great Britain,,,,,,,,,,,,,,,,,The Hunt Retribution Squad,,,,,,Unknown,0,,,0,,,1,8,Personal claim,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"“Bombing Marks Return of Anti-Hunt Terrorists,"" Press Association, September 12, 1993.","“Army Defuses Windsor Bombs,"" Sunday Times, September 12, 1993.","“Anti-hunting Bombs Defused,"" The Independent (London), September 12, 1993.",CETIS,-9,-9,1,1,
199309110002,1993,9,11,,0,,60,Egypt,10,Middle East & North Africa,Aswan (Governorate),Dayrut,,,,0,,09/11/1993: Muslim extremists from the group Jamaat-e-Islami killed two policemen as they waited for a bus in southern Egypt. The policemen were standing at the bus station in Dayrut when they were shot. The four assailants escaped and no one else was injured in the attack.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,,,Dairut Policeman,Makramallah Saber,60,Egypt,3,Police,,,Dairut Policeman,Ahmad Abdel Hakim,60,Egypt,,,,,,,,,Al-Gama'at al-Islamiyya (IG),,,,,,Unknown,0,,,0,4,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,Ahmad Abdel Hakim died in the hospital following the attack.,"“Militants Kill Two Policemen in South Egypt,"" Agence France Presse, September 11, 1993.","“Two Policemen Killed in Upper Egypt,"" Xinhua General News Service, September 11, 1993.","“Suspected Extremists Kill Two Policemen,"" The Associated Press, September 11, 1993.",CETIS,0,1,0,1,
199309110003,1993,9,11,,0,,110,Lebanon,10,Middle East & North Africa,South (Governorate),Unknown,,,,0,,09/11/1993: Four South Lebanon Army soldiers were wounded in Hizballah mortar attacks on two SLA outposts in Southern Lebanon. There were no fatalities in the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,,,South Lebanon Army (SLA),South Lebanon Army (SLA) Soldiers,110,Lebanon,,,,,,,,,,,,,,,,,Hezbollah,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0,0,0,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,Israel and the United States formally recognized the Palestine Liberation Organization on Friday September 10th.,"“Hizbullah Fire Wounds Four SLA Soldiers in Zone,"" The Jerusalem Post, September 12, 1993.","“As PLO Pact Is Sealed, Unrest Mounts,"" Chicago Sun-Times, September 11, 1993.","“Hezbollah attacks Israeli posts in south Lebanon to protest accord,"" Agence France Presse, September 14, 1993.",CETIS,0,1,0,1,
199309120001,1993,9,12,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip (Occupied Territory),Gaza City,,,,0,,09/12/1993: HAMAS rebels ambushed three Israeli soldiers and killed them in their military jeep in Gaza City. No one was injured in the attack.,1,1,1,0,,,1,1,0,2,Armed Assault,,,,,4,Military,,,Israeli Security Forces,Four IDF Troops,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf: [199309120002] and [199309120003]).,"“Three IDF soldiers killed; buses attacked: Israeli, Palestinian,"" BBC Summary of World Broadcasts, September 14, 1993.","“Hamas Claims Responsibility for Terrorist Attacks in Gaza,"" CBS Morning News, September 12, 1993.","“Jihad Kills Three Israelis on Eve of Peace Deal,"" The Guardian (London), September 13, 1993.",CETIS,0,0,0,0,
199309120002,1993,9,12,,0,,97,Israel,10,Middle East & North Africa,Gaza Strip (Occupied Territory),Ashdod,,,,1,Between Ashdod and Ashqelon,09/12/1993: A man stabbed to death an Israeli bus driver and was then shot dead by an IDF soldier in Gaza City. The perpetrator was a member of HAMAS. No one else was injured in the attack.,1,1,1,0,,,1,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Israeli Bus System,Israeli Bus Driver,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,-9,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf: [199309120001] and [199309120003]).,"“Three IDF soldiers killed; buses attacked: Israeli, Palestinian,"" BBC Summary of World Broadcasts, September 14, 1993.","“Foes of Mideast accord blamed in 7 deaths; Violence flares in occupied territories as Arafat goes to Washington,"" The Gazette (Montreal, Quebec) (Montreal, Quebec), September 13, 1993.","“Jihad Kills Three Israelis on Eve of Peace Deal,"" The Guardian (London), September 13, 1993.",CETIS,1,0,0,1,
199309120003,1993,9,12,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip (Occupied Territory),Gaza City,,,,0,,"09/12/1993: A 20-year-old HAMAS member rammed his car into a bus and died in the collision in Gaza City. Two Israelis on the bus were injured. His car was loaded with gasoline cans, as it was an unsuccessful suicide attack. There were no other fatalities in the attack.",1,1,1,0,,,1,0,1,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,,,Israeli Bus System,Bus,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,-9,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,1,0,1,2,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf: [199309120001] and [199309120002]).,"“Three IDF soldiers killed; buses attacked: Israeli, Palestinian,"" BBC Summary of World Broadcasts, September 14, 1993.","“Foes of Mideast accord blamed in 7 deaths; Violence flares in occupied territories as Arafat goes to Washington,"" The Gazette (Montreal, Quebec) (Montreal, Quebec), September 13, 1993.","“Jihad Kills Three Israelis on Eve of Peace Deal,"" The Guardian (London), September 13, 1993.",CETIS,0,0,0,0,
199309120004,1993,9,12,,0,,87,Haiti,2,Central America & Caribbean,Port-au-Prince (Capital City),Port-au-Prince,,,,0,,"09/12/1993: In Port-au-Prince, Haiti, a prominent supporter of Haiti's exiled President Jean-Bertrand Aristide was dragged from church and assassinated. Another person was killed and a third was stabbed and wounded during the attack. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Civilian,Antoine Izmery,87,Haiti,14,Private Citizens & Property,,,Civilian,Civilian,,,14,Private Citizens & Property,,,Civilian,Civilian,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,9,Melee,22,"Hands, Feet, Fists",9,Melee,23,Knife or Other Sharp Object,,,,,,2,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,No additional information was provided concerning the second and third casualties.,"“Aristide Backer Dragged From Haiti Church, Slain,"" Chicago Sun-Times, September 12, 1993.","Bowers, Faye. “Events,"" Christian Science Monitor, September 13, 1993",,CETIS,-9,-9,0,-9,
199309120005,1993,9,12,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,,,,1,Ulster (Province). Passenger train between Belfast and Dublin,09/12/1993: The UVF claimed responsibility for partially detonating a bomb on a passenger train between Belfast and Dublin. Two people were injured. The explosion caused minor damage.,0,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,,,Irish Railway System,Irish passenger train between Belfast and Dublin,96,Ireland,,,,,,,,,,,,,,,,,Ulster Volunteer Force (UVF),,,,,,Protesting a united Ireland.,0,,,0,,,1,10,Unknown,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,2,,,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Center for Terrorism and Intelligence Studies, Critical Infrastructure Terrorist Attack Database, San Jose, CA: Akribis Group, July 7 2006.",,,CETIS,0,1,1,1,
199309120006,1993,9,12,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank (Occupied Territory),Halhoul,,,,0,,"09/12/1993: HAMAS gunmen fired on an Israeli bus driver in Halhoul in the Hebron District of the West Bank, wounding him.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,,,Israeli Bus System,"Bus traveling near in Halhoul, West Bank",97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,1,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,0,0,0,
199309130001,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130002, 199309130003, 199309130004, 199309130005, 199309130006]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
199309130002,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130001, 199309130003, 199309130004, 199309130005, 199309130006]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
199309130003,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130001, 199309130002, 199309130004, 199309130005, 199309130006]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
199309130004,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130001, 199309130002, 199309130003, 199309130005, 199309130006]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
199309130005,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130001, 199309130002, 199309130003, 199309130004, 199309130006]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
199309130006,1993,9,13,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"09/13/1993: At least two people were seriously wounded as the result of several dynamite attacks against six separate banks in Lima. The attacks were carried out by Shining Path rebels, and came on the first anniversary of the capture of Shining Path leader Abimael Guzman.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Peruvian Financial system,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0.33,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"This was one of six related attacks (cf:[199309130001, 199309130002, 199309130003, 199309130004, 199309130005]). There were 2 injuries in these six attacks, but more specific information was not provided. In order to preserve statistical accuracy, the injuries were divided across the linked cases.","“Two Injured in Bomb Attacks in Lima; Police say Attack on Congress was Planned,"" BBC Summary of World Broadcasts, September 15, 1993.","“Bombs explode at telephone company and bank in Lima,"" BBC Summary of World Broadcasts, September 18, 1993.","“Shining Path kills two police officers, bombs six banks,"" Agence France Presse, September 17, 1993.",CETIS,0,0,0,0,
