Name,Address,Latitude,Longitude,Location Type,Avg Review,Closure Status,Price Level,Review Date,Ratings,Comment,Covid Safety Mentions,Crowdedness Mentions,Outdoor Seating Mentions,Seating Mentions,Staff Mentions,Curbside Pickup,Delivery,Dine In,Drive Through,In Store Pickup,In Store Shopping,No Contact Delivery,On Site Services,Online Appointments,Online Classes,Takeaway
Publix Super Market On the Bay,"1920 West Ave, Miami Beach, FL 33139, United States",25.795417,-80.1429998,Supermarket,4.4,,,3 months ago, 1 star ,Would not shop here. Employees dying of Covid-19 and management told workers to NOT wear a mask or they had to go home. Gerardo Gutierrez died because they 'didn't want to scare shoppers' by protecting themselves and other shoppers.,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,,,
Publix Super Market On the Bay,"1920 West Ave, Miami Beach, FL 33139, United States",25.795417,-80.1429998,Supermarket,4.4,,,7 months ago, 5 stars ,"Clean, great products, tasty to go items.  Delivery available.  Not too crowded.  Masks required.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
Publix Super Market,"1045 Dade Blvd, Miami Beach, FL 33139, United States",25.7944889,-80.1399307,Supermarket,4.3,,,9 months ago, 2 stars ,"My favorite PUBLIX in SOBE for over 26 years.
BUT ..... This CASHIER  ;"" GYNETH "".  June 16, 2020 @ 5:pm
Is the rudest person in this place, maybe she was unhappy or something else but she should take a longer brake time between clients .
I do know she was wearing a mask, but please !!!!! SMILE !!!!! I can see your eyes !! Bye bye.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,a month ago, 5 stars ,Absolutely stunning building right off the water. Beautiful modern exhibition. Covid protocol on point. I will be visiting again next time I am in Miami.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,3 weeks ago, 5 stars ,Great exhibitions and they are doing an amazing job maintaining COVID protocol.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,4 months ago, 5 stars ,"Due to Covid, I had the pleasure to have the place almost to myself. It was beautiful and magestic. Such a great space and exhibitions! 10/10 must see.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,3 months ago, 5 stars ,"such a great art museum. during COVID, the setup they have is smart and safe. Artwork changes every few months which makes it great because every time I go there is always a new artwork or exhibit. 10/10!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,4 months ago, 5 stars ,"Wonderful experience! Loves the new exhibits, very intresting. We spent about 2 hours walking around and reading the artist info.
In regards to covid safety measures: number guest is limited and you buy your ticket for a specific time. …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132",25.7859307,-80.1861912,Art museum,4.5,,,2 weeks ago, 1 star ,Covid19 super spreaders!!!!!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,a month ago, 5 stars ,Absolutely stunning building right off the water. Beautiful modern exhibition. Covid protocol on point. I will be visiting again next time I am in Miami.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,3 weeks ago, 5 stars ,Great exhibitions and they are doing an amazing job maintaining COVID protocol.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,4 months ago, 5 stars ,"Due to Covid, I had the pleasure to have the place almost to myself. It was beautiful and magestic. Such a great space and exhibitions! 10/10 must see.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,3 months ago, 5 stars ,"such a great art museum. during COVID, the setup they have is smart and safe. Artwork changes every few months which makes it great because every time I go there is always a new artwork or exhibit. 10/10!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,4 months ago, 5 stars ,"Wonderful experience! Loves the new exhibits, very intresting. We spent about 2 hours walking around and reading the artist info.
In regards to covid safety measures: number guest is limited and you buy your ticket for a specific time. …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Pérez Art Museum Miami,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,Art museum,4.5,,,2 weeks ago, 1 star ,Covid19 super spreaders!!!!!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Quattro,"3801 Collins Ave L2, Miami Beach, FL 33140, United States",25.8113435,-80.123122,Hairdresser,4.7,,,a month ago, 5 stars ,Our son had a hair cut here and it was a great experience. He’s a teen who is particular but the stylist took care to make it perfect. They are professional and obviously experienced. They are also taking great Covid measures to make sure everyone is 6ft apart and wearing masks. I’m thinking our whole family will come here now.,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Red South Beach Hotel,"3010 Collins Ave, Miami Beach, FL 33140",25.8061909,-80.1245716,3-star hotel,3.6,,87,6 days ago on Google,44321,"Kurt gave me and my friend excellent customer service. Great hotel, low on staff due to covid. You must request room service before 1pm the day you would like service.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Regal Oakwood,"2800 Oakwood Blvd, Hollywood, FL 33020",26.036615,-80.162542,Movie theater,4.3,,,a week ago, 5 stars ,"Sadly due to covid-19 it isn't a place to go for the time being.
However, when functional the regal oakwood 18 is a wonderful place.
It's decently maintained and kept clean and has good lighting. Very safe for families and perfect for first …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Regal Oakwood,"2800 Oakwood Blvd, Hollywood, FL 33020",26.036615,-80.162542,Movie theater,4.3,,,5 months ago, 5 stars ,Love the seating and social distancing,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,
Roasters 'N Toasters,"525 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",25.8140921,-80.1298327,American restaurant,4.3,,,7 months ago, 5 stars ,Pastrami melt is the best hot sandwich east of the Mississippi. Meatloaf is better than my mother's. I appreciate their adherence to sound public health guidelines to protect both their workers and their customers. They're taking …,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Roasters 'N Toasters,"525 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",25.8140921,-80.1298327,American restaurant,4.3,,,8 months ago, 5 stars ,"Great selection of breakfast & lunch food. Hearty portions are definitely served here, which in addition to the price make this place a local gem. My tip, get the french toast or one of the omelettes. You wont be disappointed. Bring your appetite. With the COVID-19 restrictions, they are letting people dine in, spaced apart that is.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Roni's by the Ocean,"7300 Ocean Terrace, Miami Beach, FL 33141, United States",25.85865,-80.1199802,Mediterranean restaurant,3.8,,,a week ago, 4 stars ,Chill spot. Didn’t get the chance to eat off the menu. I ordered a simple Corona. The hookah was so so. It could’ve been better since the pull was fairly weak.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Roni's by the Ocean,"7300 Ocean Terrace, Miami Beach, FL 33141, United States",25.85865,-80.1199802,Mediterranean restaurant,3.8,,,a month ago, 3 stars ,It was nice drinks were way overpriced and the service charge was added to the check but does not go completely to the server. they used to have an amazing happy hour but we just found out it was canceled through covid which I don't really …,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,TRUE,,,,
Roni's by the Ocean,"7300 Ocean Terrace, Miami Beach, FL 33141, United States",25.85865,-80.1199802,Mediterranean restaurant,3.8,,,4 years ago, 1 star ,Too expensive. 9 $ for one. Corona,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Rosetta Bakery 1666 Lenox Ave,"1666 Lenox Ave, Miami Beach, FL 33139, United States",25.7912778,-80.1401222,Bakery,4.5,,,5 months ago, 5 stars ,"Every single micro detail of their creations are every taste of heaven!! <3 <3 <3 Like forreals..... literally everything. Jeavy and Sindy are so incredible each and every time with their level of service, always smiling (even under a mask) …",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,
Rosetta Bakery,"1666 Collins Ave, Miami Beach, FL 33139, United States",25.7914144,-80.130022,Bakery,4.5,,,7 months ago, 5 stars ,"Large assortment of baked goods to choose from. Everything is baked fresh in the back of the restaurant. I had a apple pastry with cappuccino. Both were delicious. During Covid-19 times and restrictions, they provide outside seating to enjoy your baked goods and beverage. Nice atmosphere and great staff.",TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,TRUE
Rosetta Bakery,"1666 Collins Ave, Miami Beach, FL 33139, United States",25.7914144,-80.130022,Bakery,4.5,,,5 months ago, 4 stars ,"Loved it. Indoor/outdoor casual dining. Masks required, sanitized frequently. Baked goods and sandwiches made in house. Tasty treat. Lunch approx $15-20.",TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,TRUE,,,,,,,,TRUE
Ross Dress for Less,"100 S Biscayne Blvd, Miami, FL 33131, United States",25.7713383,-80.1873111,Clothing Shop,4.1,,,2 weeks ago, 3 stars ,"Good selection and friendly employees. Currently due to covid-19 no dressing rooms open. So you have to buy and try on at home. If you don't like it or don't want it you have to go back for return. doesn't really prevent from covid-19. Other than that clean, organized and fair deals.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,
Ross Dress for Less,"1141 5th St, Miami Beach, FL 33139",25.7746891,-80.1400793,Clothing store,4.3,,$,9 months ago, 4 stars ,"Prices are even cheaper than normal, inventory is huge right now. Social distancing is in effect. Line is short.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Ross Dress for Less,"1141 5th St, Miami Beach, FL 33139",25.7746891,-80.1400793,Clothing store,4.3,,$,a month ago, 1 star ,"(Translated by Google) Today I was in Ross and the cashier stole me, I grabbed 2 packages of 10 dollar masks, I only came 1 and a shirt from Miami right now that I was unpacking I realize that 2 things are missing the shirt and the package …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Ross Dress for Less,"12115 Biscayne Blvd, North Miami, FL 33181, United States",25.8879128,-80.1634028,Clothing Shop,4.1,,,4 months ago, 5 stars ,"Very attentive, courteous and alert security guards; makes you feel safe during these stressful covid-19, post election times. Checkout moved swiftly, even with the long lines.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,
Ross Dress for Less,"1421 NE 163rd St, North Miami Beach, FL 33162",25.9270463,-80.1732949,Clothing store,4.1,,$,a month ago, 3 stars ,"It was not too bad, the line was long and nobody was there to enforce social distancing. I would advise the manager to check the man's pants area, there was not enough pants for man. I did go Wednesday and it was the same situation. Ross is neglected the man's clothing aisles.",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,TRUE,,,,,
Ross Dress for Less,"1421 NE 163rd St, North Miami Beach, FL 33162",25.9270463,-80.1732949,Clothing store,4.1,,$,9 months ago, 2 stars ,"Today jun 15th 2020. The shop is empty I guess they don't bring nothing from China Anymore. And I didn't see any covid precautions, just a little hand sanitizer at the entrance.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,
Ross Dress for Less,"1421 NE 163rd St, North Miami Beach, FL 33162",25.9270463,-80.1732949,Clothing store,4.1,,$,4 months ago, 3 stars ,"Too many people inside the store, only 2 cashiers working by the doors to the mall which were closed, but the cashiers next to the open doors by the parking bay were not working by management instructions. People had to walk, after paying, all the way through the line back to exit the store. A total mess in times of COVID",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,
Ross Dress for Less,"230 Lincoln Rd, Miami Beach, FL 33139, United States",25.7904545,-80.130694,Clothing Shop,4.3,,,3 weeks ago, 4 stars ,"Great place for beach and other purchases...super reasonable prices!
Great location on Lincoln, friendly staff and a clean environment
Good covid protocols in place",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,
Ross Dress for Less,"230 Lincoln Rd, Miami Beach, FL 33139, United States",25.7904545,-80.130694,Clothing Shop,4.3,,,a month ago, 5 stars ,"Great Ross location, always clean and organized.  Staff keeps everything where it should be and they're taking masks and social distancing seriously",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,TRUE,,,,,
Ross Dress for Less,"3401 N Miami Ave, Miami, FL 33127, United States",25.8070508,-80.1949166,Clothing Shop,4.2,,,4 months ago, 5 stars ,"(Translated by Google) Great, but I think COVID-19 lacks a bit of variety.

(Original)
Genial, pero creo que por el COVID-19 le falta un poco de variedad.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Rubell Museum,"1100 NW 23rd St, Miami, FL 33127, United States",25.798655,-80.2139663,Art museum,4.6,,,2 months ago, 5 stars ,"Friendly staff. Pleasant place to visit with family or for a date. Sadly, due to COVID, the yayoi kusama infinity mirror room was closed. Will definitely be back for it though.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Rubell Museum,"1100 NW 23rd St, Miami, FL 33127, United States",25.798655,-80.2139663,Art museum,4.6,,,4 months ago, 5 stars ,"Unbelievable collection, masterfully curated.  It flows well and is easy to navigate.  Wide open spaces for social distancing.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Sabor Playa,"7315 Collins Ave, Miami Beach, FL 33141, United States",25.858851,-80.120737,Colombian restaurant,4.2,,,10 months ago, 5 stars ,"What a great find! We ordered delivery (covid-19 era *eyeroll*) and the food came still warm, fresh, and my boyfriend and I loved everything we got. They have a wide variety of dishes and many different variations of calentado (my personal …",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Sabor Playa,"7315 Collins Ave, Miami Beach, FL 33141, United States",25.858851,-80.120737,Colombian restaurant,4.2,,,a year ago, 1 star ,Got a stomach virus from this place,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Sabor Tropical Supermarket,"8000 NE 5th Ave, Miami, FL 33138, United States",25.8482213,-80.187264,Supermarket,4.4,,,11 months ago, 1 star ,"(Translated by Google) Today I was in the store and I asked for a mask, the price was $ 35 for a package of 10 units. they are abusing people's needs to protect themselves. Like the poor cashier had an already dirty face mask and broken …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Sabor Tropical Supermarket,"969 Normandy Dr, Miami Beach, FL 33141, United States",25.8559434,-80.1295483,Supermarket,4.4,,,10 months ago, 1 star ,BEWARE: PRICE GOUGING $46.99 for a Gallon of Alcohol. They are increasing prices due to COVID 19 stated they pay $10 and are making a $36! Profit! It’s unfair it’s highway robbery. Do not buy here!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Sand Bar + Kitchen,"6752 Collins Ave, Miami Beach, FL 33141, United States",25.8516235,-80.1205215,Bar & grill,4.4,,,5 months ago, 1 star ,Went there the other day. Place and specially the bathrooms were very dirty and some of the staff weren't abiding the new covid regulations.,TRUE,FALSE,FALSE,FALSE,TRUE,,,TRUE,,,,TRUE,,,,TRUE
