"FACID","NAME","TYPE","LTC","CAPACITY","ADDRESS","CITY","ZIP","FACADMIN","CONTACT_EMAIL","CONTACT_FAX","CONTACT_PHONE_NUMBER","COUNTY_NAME","COUNTY_CODE","DISTRICT_NUMBER","DISTRICT_NAME","LICENSE_NUMBER","INITIAL_LICENSE_DATE","LICENSE_EFFECTIVE_DATE","OSHPD_NUMBER","LATITUDE","LONGITUDE","LOCATION"
630011567,"MAXIM HEALTHCARE SERVICES INC","HOME HEALTH AGENCY		","Non-LTC",0,"15095 AMARGOSA RD","VICTORVILLE",92394,"Weston-Dawkes, Nicholas","","","(760) 243-3377",460,"SAN BERNARDINO",24,"SAN BERNARDINO",550000847,"25Nov2008","25Nov2014","",34.524822,-117.330294,"(34.524822, -117.330294)"
40000012,"RAINTREE CONVALESCENT HOSPITAL","SKILLED NURSING FACILITY","LTC",49,"5265 E HUNTINGTON AVE","FRESNO",93727,"Clark, Kristine","jewellwilliams@verizon.net","(559) 251-5138","(559) 251-8244",90,"FRESNO",4,"FRESNO",40000137,"01Jul1997","01Nov2014","206100780",36.739557,-119.715706,"(36.739557, -119.715706)"
120001402,"DELTA NURSING & REHABILITATION CENTER","SKILLED NURSING FACILITY","LTC",44,"514 N BRIDGE ST","VISALIA",93291,"Kallio, Brian D","dnrc@deltanrc.com","(559) 732-7082","(559) 732-8614",640,"TULARE",12,"BAKERSFIELD",120000558,"","01Jan2015","206540707",36.334242,-119.288987,"(36.334242, -119.288987)"
120001396,"BAKERSFIELD MEDICAL & MENTAL HEALTH SERVICES","COMMUNITY CLINIC 	","Non-LTC",0,"1010 1/2 S UNION AVE","BAKERSFIELD",93307,"Sharma, Stan","","(661) 254-6644","(661) 321-0234",140,"KERN",12,"BAKERSFIELD",120000563,"30Jul2001","30Nov2014","",35.343906,-119.002907,"(35.343906, -119.002907)"
980002280,"DEDICATED HOME HEALTH CARE","HOME HEALTH AGENCY		","Non-LTC",0,"356A W COLORADO ST","GLENDALE",91204,"Deborja, Betty","DHHC@SBCGLOBAL.NET","(818) 548-7384","(818) 548-2684",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001394,"08Apr2002","08Apr2015","",34.142494,-118.260515,"(34.142494, -118.260515)"
630011560,"TULE RIVER INDIAN HEALTH CENTER, INC","COMMUNITY CLINIC 	","Non-LTC",0,"380 N RESERVATION RD","PORTERVILLE",93257,"","","","",640,"TULARE",12,"BAKERSFIELD",,"","","051094",36.025698,-118.797021,"(36.025698, -118.797021)"
120001395,"GLENWOOD GARDENS SNF","SKILLED NURSING FACILITY","LTC",120,"350 CALLOWAY DR","BAKERSFIELD",93312,"Ghazarian, Lorra","alinder1@brookdaleliving.com","(661) 587-8053","(661) 587-0182",140,"KERN",12,"BAKERSFIELD",120000555,"18Jan2001","01Mar2015","206154109",35.359245,-119.116025,"(35.359245, -119.116025)"
980002274,"PRECIOUS HOME HEALTH SERVICES INC.","HOME HEALTH AGENCY		","Non-LTC",0,"18856 AMAR RD","WALNUT",91789,"Mayo, Janette Ann Noel","PRECIOUSHOMEHEALTH@HOTMEAL.COM","(626) 581-4074","(626) 581-4174",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001389,"09Apr2002","09Jun2015","",34.029057,-117.890176,"(34.029057, -117.890176)"
630011554,"WESTSIDE MEDICAL CENTER, INC.","SURGICAL CLINIC 	","Non-LTC",0,"1700 WESTWOOD BLVD","LOS ANGELES",90024,"","","","(310) 236-6600",200,"LOS ANGELES",93,"LOS ANGELES COUNTY EAST",,"","","",34.051695,-118.438618,"(34.051695, -118.438618)"
230000228,"BUTTE HOME HEALTH HOSPICE","HOSPICE	","Non-LTC",0,"10 CONSTITUTION DR","CHICO",95973,"Quilici, Brooke","","","(530) 895-0462",30,"BUTTE",23,"CHICO",,"","","",39.771302,-121.874014,"(39.771302, -121.874014)"
80000694,"VILLA RANCHO BERNARDO CARE CENTER","SKILLED NURSING FACILITY","LTC",299,"15720 BERNARDO CENTER DR","SAN DIEGO",92127,"Daynes, Robert","","(858) 672-9247","(858) 672-3900",470,"SAN DIEGO",8,"SAN DIEGO NORTH",80000316,"12Oct1988","07Nov2014","206374029",33.005024,-117.093881,"(33.005024, -117.093881)"
120001389,"KERN VALLEY MEDICAL CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"6310 LAKE ISABELLA BLVD","LAKE ISABELLA",93240,"Schilling, Stephen W","schilling@clinicasierravista.org","(661) 869-1503","(760) 379-2415",140,"KERN",12,"BAKERSFIELD",120000562,"15Mar2001","15Mar2015","",35.628228,-118.473703,"(35.628228, -118.473703)"
120001368,"EMPIRE SURGERY CENTER PARTNERS","SURGICAL CLINIC 	","Non-LTC",0,"4101 EMPIRE DR","BAKERSFIELD",93309,"Schuler, James","empiresurgery@yahoo.com","(661) 325-1960","(661) 325-1900",140,"KERN",12,"BAKERSFIELD",120000550,"15Aug2000","17Dec2007","",35.374502,-119.046891,"(35.374502, -119.046891)"
980002252,"INTEGRITY HOME CARE CORPORATION","HOME HEALTH AGENCY		","Non-LTC",0,"8954 RESEDA BLVD.","NORTHRIDGE",91324,"Augustt, Edith","INTEGRITY_HOMECARE@YAHOO.COM","(818) 341-0737","(818) 341-6844",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001369,"05Mar2002","23Apr2015","",34.233428,-118.536056,"(34.233428, -118.536056)"
630011532,"DR. OCHOA FAMILY CLINIC","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"3275 MCCALL AVE","SELMA",93662,"","","(559) 986-3875","(559) 896-3808",90,"FRESNO",4,"FRESNO",,"","","",36.583166,-119.6107,"(36.583166, -119.6107)"
960001898,"EMILY CARE CENTER II","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"11937 STRATHERN ST","NORTH HOLLYWOOD",91605,"Aralar, Emma P","emilycare@aol.com","(818) 504-4026","(818) 504-4881",200,"LOS ANGELES",96,"LOS ANGELES COUNTY EAST",960000910,"12Jun1995","12Jun2015","",34.215749,-118.393421,"(34.215749, -118.393421)"
630005381,"SAN YSIDRO HEALTH CTR/HEALTHY STEPS MOBILECLINIC1G","COMMUNITY CLINIC 	","Non-LTC",0,"4004 BEYER BLVD","SAN YSIDRO",92173,"Martinez, Ed","mcsanchez@syhc.org","(619) 205-6373","(619) 622-4104",470,"SAN DIEGO",9,"SAN DIEGO SOUTH",550000116,"01Jan2006","01Jan2015","",32.558295,-117.047481,"(32.558295, -117.047481)"
120001367,"TEHACHAPI SURGERY CENTER, INC.","SURGICAL CLINIC 	","Non-LTC",0,"20960 SAGE LN","TEHACHAPI",93561,"Pogatchnik, Cindy","www.TehachapiSurgery@ATT.net","(661) 822-2892","(661) 822-2890",140,"KERN",12,"BAKERSFIELD",120000546,"20Apr2000","20Nov2007","",35.123753,-118.478726,"(35.123753, -118.478726)"
120001330,"BAKERSFIELD HEART HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",47,"3001 SILLECT AVE","BAKERSFIELD",93308,"Veillette, CEO, David G","","(661) 316-6089","(661) 316-6002",140,"KERN",12,"BAKERSFIELD",120000526,"09Sep1999","10Nov2014","106154101",35.386103,-119.039423,"(35.386103, -119.039423)"
120001329,"ARVIN COMMUNITY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"1305 BEAR MOUNTAIN BLVD","ARVIN",93203,"Schilling, Stephen W","schilling@clinicasierravista.org","(661) 869-1503","(661) 854-3131",140,"KERN",12,"BAKERSFIELD",120000525,"01Sep1999","01Dec2014","",35.20894,-118.83985,"(35.20894, -118.83985)"
630011432,"HOSPICE BY THE BAY","HOSPICE	","Non-LTC",0,"17 E SIR FRANCIS DRAKE BLVD","LARKSPUR",94939,"","cmcintyre@hbtb.org","(415) 925-1004","(415) 927-2273",310,"MARIN",11,"SANTA ROSA/REDWOOD COAST",550001192,"05Dec2009","05Dec2013","",37.945281,-122.512623,"(37.945281, -122.512623)"
50001348,"BRIGHTON AVENUE HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"1757 BRIGHTON AVE","GROVER BEACH",93433,"Houser-Martinez, Kerye","","","(805) 591-0792",500,"SAN LUIS OBISPO",5,"VENTURA",50000538,"09Sep1999","09Nov2014","",35.123418,-120.609585,"(35.123418, -120.609585)"
630005281,"LINDSAY FAMILY AND PEDIATRIC CLINIC","COMMUNITY CLINIC 	","Non-LTC",0,"825 SEQUOIA AVE","LINDSAY",93247,"Giles, Janet","","","(559) 562-1960",640,"TULARE",12,"BAKERSFIELD",,"","","",36.212945,-119.096139,"(36.212945, -119.096139)"
120001267,"KERN VALLEY HEALTHCARE DIST-RURAL HEALTH CLINIC #2","COMMUNITY CLINIC 	","Non-LTC",0,"4300 BIRCH ST","LAKE ISABELLA",93240,"Bibby, Margaret","","(760) 379-1793","(760) 379-1791",140,"KERN",12,"BAKERSFIELD",,"","","",35.635124,-118.40604,"(35.635124, -118.40604)"
980002138,"PROVIDENCE TRNITYCARE HOSPICE- BRANCH","HOSPICE	","Non-LTC",0,"17315 STUDEBAKER RD","CERRITOS",90703,"Tehan, Clare","","","(310) 530-3800",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980000880,"21Mar1995","31May2014","",33.873159,-118.09983,"(33.873159, -118.09983)"
630011418,"WILSHIRE HOSPICE - BRANCH","HOSPICE	","Non-LTC",0,"2353 S BROADWAY","SANTA MARIA",93454,"Prendeville, Megan","","","(805) 782-8608",520,"SANTA BARBARA",5,"VENTURA",70000579,"23Aug1996","08Jan2015","",34.917283,-120.436108,"(34.917283, -120.436108)"
230000092,"PLANNED PARENTHOOD OF THE NORTH VALLEY - CHICO CTR.","COMMUNITY CLINIC 	","Non-LTC",0,"3100 COHASSET RD","CHICO",95973,"Ciccone, Luann","","(530) 342-2929","(530) 342-8367",30,"BUTTE",23,"CHICO",230000101,"07Dec1981","07Dec2014","",39.771805,-121.843629,"(39.771805, -121.843629)"
120001253,"SAN MIGUEL HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"4613 SAN MIGUEL WAY","BAKERSFIELD",93306,"Sanico, Ana","","(661) 398-8260","(661) 872-3028",140,"KERN",12,"BAKERSFIELD",120000506,"16Dec1997","16Dec2014","",35.401051,-118.941364,"(35.401051, -118.941364)"
980002136,"VISTA HOME HEALTH SERVICES, INC. - BRANCH","HOME HEALTH AGENCY		","Non-LTC",0,"343 E PALMDALE BLVD","PALMDALE",93550,"Fernandez, Alma","VISTAHHS@YAHOO.COM","(661) 267-0096","(661) 267-0097",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980000877,"03Feb1995","23Nov2014","",34.580042,-118.123268,"(34.580042, -118.123268)"
630011416,"INLAND VALLEY HOSPICE CARE","HOSPICE	","Non-LTC",0,"19167 US HIGHWAY 18","APPLE VALLEY",92307,"Allen, Kathy","","","",460,"SAN BERNARDINO",24,"SAN BERNARDINO",550000776,"03Sep2008","03Nov2014","",34.536594,-117.245595,"(34.536594, -117.245595)"
630011409,"GALAXY HOME HEALTH, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"14553 DELANO ST","VAN NUYS",91411,"Fernandez, Evelyn  M","galaxyhhinc@yahoo.com","(818) 901-9185","(818) 901-9171",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",550000934,"17Mar2009","09Jun2015","",34.182675,-118.450626,"(34.182675, -118.450626)"
230000083,"HILL COUNTRY COMMUNITY CLINIC","COMMUNITY CLINIC 	","Non-LTC",0,"29632 STATE HIGHWAY 299 E","ROUND MOUNTAIN",96084,"Dorroh, Lynn","","(530) 337-6655","(530) 337-6243",550,"SHASTA",23,"CHICO",230000078,"28Feb1985","28Feb2015","",40.803721,-121.939693,"(40.803721, -121.939693)"
120001244,"FIRST VALLEY MEDICAL GROUP","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"1535 N CHINA LAKE BLVD","RIDGECREST",93555,"Jothikumar, T.","","(760) 446-1642","(760) 446-1691",140,"KERN",12,"BAKERSFIELD",,"","","",35.64897,-117.6699,"(35.64897, -117.6699)"
230000022,"TRINITY HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",25,"60 EASTER AVENUE","WEAVERVILLE",96093,"Rogers, Aaron","","","(530) 623-5541",630,"TRINITY",23,"CHICO",230000038,"01Jul1953","09Nov2014","106531059",40.737845,-122.940448,"(40.737845, -122.940448)"
120001183,"DELANO REGIONAL MEDICAL CENTER RURAL HEALTH CLINIC","COMMUNITY CLINIC 	","Non-LTC",0,"2300 7TH ST","WASCO",93280,"Anderson, Orson","","(661) 758-4187","(661) 758-4184",140,"KERN",12,"BAKERSFIELD",,"","","",35.59429,-119.351676,"(35.59429, -119.351676)"
220001147,"ANTON'S HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"2598 OLYMPIC DR","SAN BRUNO",94066,"Desuasido, Maria Cristina","MCDSHC@AOL.COM","(650) 589-5909","(650) 553-5009",510,"SAN MATEO",22,"SAN FRANCISCO",220000476,"31May2002","01Jun2015","",37.637164,-122.455677,"(37.637164, -122.455677)"
630011343,"GRACIOUS CARE HOME HEALTH SERVICES","HOME HEALTH AGENCY		","Non-LTC",0,"7111 GARDEN GROVE BLVD","GARDEN GROVE",92841,"LEE, FELIX","graciouscarehomehealth@gmail.com","(714) 799-1114","(714) 799-1200",400,"ORANGE",6,"ORANGE COUNTY",550000775,"29Aug2008","29Nov2014","",33.773776,-118.008779,"(33.773776, -118.008779)"
230000017,"SENECA DISTRICT HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",10,"130 BRENTWOOD DR","CHESTER",96020,"Wagner, Linda","","","(530) 258-2151",420,"PLUMAS",23,"CHICO",230000032,"01Jan1953","30Jun2015","106321016",40.305112,-121.234223,"(40.305112, -121.234223)"
120001178,"POSITIVE DIRECTIONS #8","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"1755 MAIN ST","DELANO",93215,"Mendoza, Connie","trishlague@sbcglobal.net","(661) 721-1701","(661) 720-9645",140,"KERN",12,"BAKERSFIELD",120000472,"06Aug1996","01Nov2014","",35.779398,-119.246944,"(35.779398, -119.246944)"
230000016,"SHASTA REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE HOSPITAL","Non-LTC",246,"1100 BUTTE ST","REDDING",96001,"Gordon, Cyndy","","","(530) 244-5454",550,"SHASTA",23,"CHICO",230000023,"02Apr1946","30Mar2015","106450940",40.58415,-122.387371,"(40.58415, -122.387371)"
120001177,"KELLY & SCOTT'S CARE HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"2212 5TH DR","DELANO",93215,"Baumgardner, Kelly  D","kscarehome@sbcglobal.net","(559) 791-1601","(661) 720-9304",140,"KERN",12,"BAKERSFIELD",120000479,"15Oct1996","14Feb2015","",35.764575,-119.224664,"(35.764575, -119.224664)"
120001138,"CAL CITY CLINIC","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"9300 N LOOP BLVD","CALIFORNIA CITY",93505,"Ali, Ashmead","aali@ccis.com","(760) 373-1214","(760) 373-1256",140,"KERN",12,"BAKERSFIELD",,"","","",35.133221,-117.962588,"(35.133221, -117.962588)"
240000899,"PIONEER HOME HEALTH CARE","HOME HEALTH AGENCY		","Non-LTC",0,"162 E LINE ST","BISHOP",93514,"West, Patricia","pat@pioneerhhc.com","(760) 872-4665","(760) 872-4663",130,"INYO",24,"SAN BERNARDINO",240000403,"","10May2015","",37.361458,-118.393673,"(37.361458, -118.393673)"
950000100,"IVY CREEK HEALTHCARE & WELLNESS CENTRE","SKILLED NURSING FACILITY","LTC",98,"115 BRIDGE ST","SAN GABRIEL",91775,"Jimenez, Michelle","noneavail@ble.com","(626) 289-0056","(626) 289-4439",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000007,"27Sep1965","01Oct2014","206190014",34.103111,-118.112322,"(34.103111, -118.112322)"
120001040,"BAKERSFIELD ENDOSCOPY CENTER","SURGICAL CLINIC 	","Non-LTC",0,"1408 COMMERCIAL WAY","BAKERSFIELD",93309,"Laughlin, RN, BSN, PHN, Roberta","www.yzhang@ssmciuc.com","(661) 633-3633","(661) 869-2275",140,"KERN",12,"BAKERSFIELD",120000440,"17Jul1995","17Nov2007","",35.366961,-119.060161,"(35.366961, -119.060161)"
120001038,"HIGHER GROUND HOMES, INC. #1","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"422 BALBOA DR","DELANO",93215,"MacNeil, Donna P","highergroundhomes@yahoo.com","(661) 725-6876","(661) 721-2454",140,"KERN",12,"BAKERSFIELD",120000428,"05Apr1995","13Jan2015","",35.75657,-119.250676,"(35.75657, -119.250676)"
950000083,"PENN MAR THERAPEUTIC CENTER","SKILLED NURSING FACILITY","LTC",45,"3938 COGSWELL RD","EL MONTE",91732,"Dimla, Dolores","doritd@pennmartc.com","(626) 401-9905","(626) 401-1557",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000029,"28May1962","01Feb2015","",34.074592,-118.013052,"(34.074592, -118.013052)"
120001023,"34TH STREET COMMUNITY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"2000 PHYSICIANS BLVD","BAKERSFIELD",93301,"Schilling, Stephen W","schilling@clinicasierravista.org","(661) 869-1503","(661) 324-1455",140,"KERN",12,"BAKERSFIELD",120000410,"17Oct1994","17Nov2014","",35.396991,-119.008448,"(35.396991, -119.008448)"
950000073,"MONROVIA CONVALESCENT HOSPITAL","SKILLED NURSING FACILITY","LTC",82,"1220 HUNTINGTON DR","DUARTE",91010,"Silverio, Olivia","nonavail@ble.com","(626) 301-0330","(626) 359-6618",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000073,"02May1963","02May2015","206190542",34.139517,-117.978836,"(34.139517, -117.978836)"
120001013,"DELANO COMMUNITY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"1508 GARCES HWY","DELANO",93215,"Schilling, Stephen W","schilling@clinicasierravista.org","(661) 869-1503","(661) 725-4780",140,"KERN",12,"BAKERSFIELD",120000404,"01Jul1994","01Nov2014","",35.761315,-119.236851,"(35.761315, -119.236851)"
70001446,"ALLIANCE HOME HEALTH, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"19045 PORTOLA DR","SALINAS",93908,"Allred, Rosemary S","alliancehomehealth@sbcglobal.net","(831) 455-2044","(831) 455-8901",370,"MONTEREY",7,"SAN JOSE",70000717,"","25Nov2014","",36.62327,-121.685539,"(36.62327, -121.685539)"
630011176,"ROSE CITY COUNSELING CENTER","PSYCHOLOGY CLINIC	","Unlicensed/Other/Missing",0,"595 E COLORADO BLVD","PASADENA",91101,"Karbeling, Alan M","rosecitytherapists@gmail.com","(626)793-0255","(626)793-8609",200,"LOS ANGELES",96,"LOS ANGELES COUNTY EAST",550000788,"10Sep2008","10Nov2014","",34.145897,-118.138024,"(34.145897, -118.138024)"
120001011,"LOYD'S LIBERTY HOMES, INC. - HOLLY OAK","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"9605 HOLLY OAK DR","BAKERSFIELD",93311,"Moreno, Maria","gurinder.kaur@thementornetwork.com","(661) 451-0345","(661) 665-8150",140,"KERN",12,"BAKERSFIELD",120000403,"01Feb1995","11Mar2015","",35.332531,-119.109302,"(35.332531, -119.109302)"
950000036,"OLIVE VISTA BEHAVIORAL HEALTH CENTER","SKILLED NURSING FACILITY","LTC",120,"2335 S TOWNE AVE","POMONA",91766,"Barton, Robert B","kathleen.hawk@sunh.com","(909) 628-1839","(909) 628-6024",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000080,"02Jun1971","30Nov2014","",34.029373,-117.740401,"(34.029373, -117.740401)"
120000976,"LOYD'S LIBERTY HOMES, INC. - CASWELL HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"6505 CASWELL AVE","BAKERSFIELD",93309,"Abapo, Jennifer","gurinder.kaur@thementornetwork.com","(661) 863-0353","(661) 398-1183",140,"KERN",12,"BAKERSFIELD",120000393,"01Aug1994","01Nov2014","",35.335285,-119.075151,"(35.335285, -119.075151)"
980001857,"ALWAYS BETTER CARE HOME HEALTH PROVIDERS","HOME HEALTH AGENCY		","Non-LTC",0,"3600 WILSHIRE BLVD","LOS ANGELES",90010,"Aquino, Honorata","achhpi@yahoo.com","(213) 251-2322","(213) 251-2315",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001164,"19Nov1996","10Dec2014","",34.0617,-118.303653,"(34.0617, -118.303653)"
630011137,"YUCAIPA DIALYSIS CENTER","CHRONIC DIALYSIS CLINIC	","Non-LTC",12,"33487 YUCAIPA BLVD","YUCAIPA",92399,"Zeizer, Eric","lisa.marie.wright@davita.com","(866) 594-2894","(909) 797-6200",460,"SAN BERNARDINO",24,"SAN BERNARDINO",550000524,"17May2007","17May2015","",34.033821,-117.074221,"(34.033821, -117.074221)"
950000032,"MESA GLEN CARE CENTER","SKILLED NURSING FACILITY","LTC",96,"638 E COLORADO AVE","GLENDORA",91740,"Scarpelli, Tony","pwein@dslextreme.com","(626) 335-4415","(626) 963-6091",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000026,"12Jan1965","17Jan2015","206190193",34.127078,-117.855141,"(34.127078, -117.855141)"
630006761,"UNIVERSITY DIALYSIS CENTER","CHRONIC DIALYSIS CLINIC	","Non-LTC",21,"777 CAMPUS COMMONS RD","SACRAMENTO",95825,"Hall, Shane","cynthia.hutchison@davita.com","(866) 890-5560","(916) 920-0877",440,"SACRAMENTO",3,"SACRAMENTO",550000129,"15Feb2006","27May2015","",38.570309,-121.41745,"(38.570309, -121.41745)"
120000972,"OMNI FAMILY HEALTH","COMMUNITY CLINIC 	","Non-LTC",0,"1001 MAIN ST","DELANO",93215,"Castillon, Francisco L","loates@omnifamilyhealth.org","(661) 721-8944","(661) 721-7080",140,"KERN",12,"BAKERSFIELD",120000390,"11Oct1994","11Nov2014","",35.769336,-119.245752,"(35.769336, -119.245752)"
630011132,"MIRAFAITH HOSPICE, INC.","HOSPICE	","Non-LTC",0,"7471 FOOTHILL BLVD","TUJUNGA",91042,"Taruc, Fernand","","(818) 920-9002","(818) 951-9040",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",550000508,"21Apr2007","11Feb2015","",34.25273,-118.295217,"(34.25273, -118.295217)"
960001498,"TLC - LINDLEY II","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",12,"7937 LINDLEY AVE","RESEDA",91335,"Mumbach, lee ann","","(818) 708-7899","(818) 705-8072",200,"LOS ANGELES",96,"LOS ANGELES COUNTY EAST",960000758,"01Aug1992","01Nov2014","",34.214976,-118.527369,"(34.214976, -118.527369)"
630004981,"DOCTORS' OUTPATIENT SURGERY CENTER","SURGICAL CLINIC 	","Non-LTC",0,"16311 VENTURA BLVD","ENCINO",91436,"","none@dhs.ca.gov","","",200,"LOS ANGELES",93,"LOS ANGELES COUNTY EAST",,"","","",34.157086,-118.488578,"(34.157086, -118.488578)"
950000027,"ALLIANCE CHERRYLEE CENTER","SKILLED NURSING FACILITY","LTC",46,"5053 PECK RD","EL MONTE",91732,"Carmona, Jessica","cllemcc@yahoo.com","(626) 579-6064","(626) 448-4248",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000022,"01Jul1966","08Nov2014","206190167",34.095075,-118.012576,"(34.095075, -118.012576)"
120000967,"INTERIM HEALTHCARE","HOME HEALTH AGENCY		","Non-LTC",0,"4801 TRUXTUN AVE","BAKERSFIELD",93309,"Baker, Charles B","brycn@interimhomehealth.com","(661) 395-1800","(661) 395-1700",140,"KERN",12,"BAKERSFIELD",120000387,"03Mar1994","03Mar2015","",35.371706,-119.055784,"(35.371706, -119.055784)"
120000948,"TEHACHAPI FAMILY HEALTH CENTER - MOJAVE RHC","COMMUNITY CLINIC 	","Non-LTC",0,"2041 BELSHAW ST","MOJAVE",93501,"Alexander, Brenda","@www.tvbhd.org","(661) 824-2773","(661) 824-4511",140,"KERN",12,"BAKERSFIELD",,"","","",35.055827,-118.170308,"(35.055827, -118.170308)"
950000002,"CLAREMONT CARE CENTER","SKILLED NURSING FACILITY","LTC",99,"219 E FOOTHILL BLVD","POMONA",91767,"Shattuck, Brantley","rayers@ensigngroup.net","(909) 593-5671","(909) 593-1391",200,"LOS ANGELES",95,"LOS ANGELES COUNTY SAN GABRIEL",950000021,"24Dec1964","01Nov2014","206190140",34.107262,-117.745896,"(34.107262, -117.745896)"
120000942,"KERN COUNTY HEALTH DEPARTMENT - ARVIN CLINIC","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"204 S HILL ST","ARVIN",93203,"Nelson  Rn, Teresa","","(661) 545-5909","(661) 854-5411",140,"KERN",12,"BAKERSFIELD",,"","","",35.207774,-118.830866,"(35.207774, -118.830866)"
120000914,"LOYD'S LIBERTY HOMES, INC. - CHARTER OAK","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"4304 CHARTER OAKS AVE","BAKERSFIELD",93309,"De La Cerda, Gloria","gurinder.kaur@thementornetwork.com","(661) 863-0353","(661) 324-4317",140,"KERN",12,"BAKERSFIELD",120000366,"12Jan1994","11Mar2015","",35.365521,-119.050544,"(35.365521, -119.050544)"
120000903,"LOYD'S LIBERTY HOMES, INC. - JOELYLE","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"304 JOELYLE ST","BAKERSFIELD",93314,"Moreno, Maria","gurinder.kaur@thementornetwork.com","(661) 863-0353","(661) 588-1850",,"",12,"BAKERSFIELD",120000361,"12Jan1994","11Mar2015","",35.352154,-119.147974,"(35.352154001, -119.147974)"
70001336,"SUTTER VISITING NURSE ASSOCIATION AND HOSPICE","HOSPICE	","Non-LTC",0,"700 S CLAREMONT ST","SAN MATEO",94402,"Smagacz, Michelle","harrista@sutterhealth.org","(650) 347-2769","(650) 685-2830",510,"SAN MATEO",22,"SAN FRANCISCO",70000649,"07Oct2002","07Nov2014","",37.564078,-122.318112,"(37.564078, -122.318112)"
630011066,"SCV PREGNANCY CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"23838 VALENCIA BLVD","VALENCIA",91355,"Bennett, Angela","ceo@scvpc.org","(661)255-0083","(661) 255-0084",200,"LOS ANGELES",96,"LOS ANGELES COUNTY EAST",550000674,"03Mar2008","03Mar2015","",34.413322,-118.552094,"(34.413322, -118.552094)"
120000901,"LOYD'S LIBERTY HOMES, INC. - COLONY OAK","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"3301 COLONY OAK ST","BAKERSFIELD",93311,"De La Cerda, Gloria","gurinder.kaur@thementornetwork.com","(559) 451-0345","(661) 664-0761",140,"KERN",12,"BAKERSFIELD",120000360,"12Jan1994","11Mar2015","",35.324297,-119.100516,"(35.324297, -119.100516)"
120000882,"SHAFTER RURAL HEALTH CARE CLINIC","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"565 KERN ST","SHAFTER",93263,"Irawan, Novira","novira@hcgrcm.com","(661) 746-3389","(661) 746-4937",140,"KERN",12,"BAKERSFIELD",,"","","",35.504058,-119.271627,"(35.504058, -119.271627)"
