"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"LY","LBY","Libya",2006,24962.8054024909,5907149,22.638,11.7,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",1999,16730.8571021352,5245414,21.967,15.6,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2009,27135.3565354688,6208680,22.754,9.5,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2001,17224.9888918618,5428303,21.845,14.7,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2013,20241.9719790722,6265987,21.425,7.8,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2014,15654.0988696528,6258984,20.887,7.5,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2003,19322.8651185899,5609166,22.069,13.7,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2004,20397.9647078203,5703224,22.261,13.1,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",1996,,4970391,22.845,17.2,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",1997,,5062160,22.45,16.6,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2007,26753.947407828,6017794,22.761,10.8,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",1995,,4878202,23.385,17.9,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2012,22975.8756237746,6283403,21.9,8.1,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",1998,,5153764,22.163,16.1,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2000,17435.8315459502,5337264,21.859,15.1,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2008,27525.070348041,6123022,22.806,10.1,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2002,17039.0933152765,5518341,21.92,14.2,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2010,28583.4659963526,6265697,22.586,8.9,"Middle East & North Africa","Upper middle income"
"LY","LBY","Libya",2011,11023.4371395436,6288652,22.295,8.5,"Middle East & North Africa","Upper middle income"
"MA","MAR","Morocco",1994,2993.016457392,26747660,26.094,33,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2002,3985.8026552044,29535591,20.776,26.2,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2005,4796.4995214028,30385479,20.453,24.3,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2006,5262.5200004235,30691434,20.546,23.8,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2003,4264.2719425707,29812685,20.56,25.5,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1993,2694.0487868089,26314339,26.929,33.9,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1995,2845.8078166933,27161889,25.251,32.1,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1996,3209.1792767447,27556892,24.411,31.1,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2001,3846.5163710737,29250983,21.112,26.9,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2004,4545.5396048687,30093109,20.454,24.9,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1998,3391.4529260571,28292299,22.841,29.2,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1999,3438.3782925933,28630973,22.157,28.3,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2007,5533.2904670613,31011322,20.703,23.2,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1990,2521.3693756491,24950128,29.365,36.5,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1991,2742.4036511527,25410178,28.553,35.6,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1992,2697.3152586264,25866445,27.749,34.7,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2011,6746.8994563416,32531964,21.245,20.3,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",1997,3169.3246230937,27934014,23.599,30.1,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2012,6979.8990791276,32984190,21.187,19.6,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2013,7323.9506883111,33452686,21.023,18.9,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2010,6365.1896615189,32107739,21.2,21.1,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2000,3542.7661144395,28950553,21.573,27.5,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2008,5909.2778864594,31350544,20.889,22.6,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2014,7518.0586673209,33921203,20.75,18.2,"Middle East & North Africa","Lower middle income"
"MA","MAR","Morocco",2009,6133.763743364,31714958,21.069,21.9,"Middle East & North Africa","Lower middle income"
"MC","MCO","Monaco",2014,,37623,,2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2012,,37404,,2.1,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2013,,37528,,2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2011,,37189,,2.1,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2007,,35046,,2.3,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2004,,33339,25,2.5,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1996,,30971,,3.2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2006,,34384,,2.4,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1997,,31242,,3.1,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2008,,35731,,2.3,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2009,,36351,,2.2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2010,,36845,,2.2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2002,,32648,,2.6,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2003,,32960,,2.5,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1992,,29864,,3.8,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2005,,33808,,2.4,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1990,,29438,,4.2,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1991,,29626,,4,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1993,,30138,,3.7,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1994,,30423,,3.5,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1995,,30700,,3.4,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1998,,31517,,3,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2001,,32364,,2.7,"Europe & Central Asia","High income"
"MC","MCO","Monaco",2000,,32081,,2.8,"Europe & Central Asia","High income"
"MC","MCO","Monaco",1999,,31795,,2.9,"Europe & Central Asia","High income"
"MD","MDA","Moldova",1998,1795.7012595432,3652732,12.426,23.1,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1993,2646.3014722987,3701000,15.607,20.4,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1996,1831.0035980082,3667748,13.565,23,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1997,1899.1497263841,3654208,13,23.3,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1999,1763.960688108,3647001,11.846,22.3,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2001,2007.4380681335,3631462,10.832,18.9,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2002,2202.3328714869,3623062,10.494,17.1,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1991,3604.8188187712,3704000,17.529,18.9,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2000,1845.7357387381,3639592,11.298,20.7,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1992,2612.6669494207,3706000,16.519,19.6,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2004,2656.6739905125,3603945,10.265,14.5,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1994,1872.5688568336,3691000,14.82,21.4,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1990,4162.2004560771,3696000,18.573,18.6,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2010,3845.6355880819,3562045,11.049,12.9,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2009,3544.0257440411,3565604,10.996,13,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2011,4179.2148088151,3559986,11.031,12.8,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2012,4226.9591893056,3559519,10.962,12.6,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2003,2401.2533380874,3612874,10.306,15.6,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2014,5010.4115705611,3556397,10.725,12.1,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2008,3736.6885895172,3570108,10.875,13.1,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2005,2954.6460214709,3595187,10.347,13.8,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2006,3200.4382262855,3585209,10.512,13.3,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",1995,1893.0170685812,3675099,14.153,22.3,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2007,3394.2704118543,3576910,10.704,13.2,"Europe & Central Asia","Lower middle income"
"MD","MDA","Moldova",2013,4700.7950468454,3558566,10.859,12.4,"Europe & Central Asia","Lower middle income"
"ME","MNE","Montenegro",2011,14215.5591809531,620079,12.257,4.1,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2012,13812.695943286,620601,12.025,3.8,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1996,,611003,14.548,9.8,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2008,13919.9169821303,616969,12.911,5.4,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1997,,609520,14.269,9.7,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2013,14623.7448413652,621207,11.808,3.5,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2005,8405.7368447744,614261,13.312,6.8,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2014,15054.7550055037,621810,11.612,3.3,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2001,6812.3821289043,607389,13.586,8.7,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1998,,607662,14.032,9.5,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1999,,606001,13.839,9.3,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1991,,607105,16.182,10.4,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2006,10522.582285359,615025,13.211,6.4,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2007,12483.1862597851,615875,13.077,5.9,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2004,7827.5491400956,613353,13.386,7.4,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1995,,611712,14.86,9.8,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2000,6614.6859541778,604950,13.692,9,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2009,13127.6868360506,618294,12.713,5,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2010,13439.5976817255,619428,12.491,4.5,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2003,7309.9478503608,612267,13.447,7.8,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1990,,606372,16.487,10.9,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",2002,7020.1929309596,609828,13.51,8.3,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1993,,610170,15.532,10,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1994,,611389,15.193,9.9,"Europe & Central Asia","Upper middle income"
"ME","MNE","Montenegro",1992,,608516,15.864,10.1,"Europe & Central Asia","Upper middle income"
"MF","MAF","St. Martin (French part)",1990,,30036,24.9,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2005,,27906,17.5,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1999,,29305,17.6,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1997,,31304,18.4,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1996,,32102,18.9,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2011,,30615,16.6,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1998,,30358,17.9,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2013,,31264,16,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2014,,31530,15.7,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2000,,28384,17.4,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2001,,27782,17.3,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2002,,27450,17.3,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2003,,27363,17.3,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1991,,31821,23.8,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1992,,32892,22.2,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1993,,33238,20.7,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1994,,33098,20.1,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2008,,29376,17.2,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2004,,27514,17.4,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2012,,30959,16.3,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2009,,29820,17,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2010,,30235,16.8,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",1995,,32712,19.5,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2007,,28905,17.4,,"Latin America & Caribbean","High income"
"MF","MAF","St. Martin (French part)",2006,,28414,17.5,,"Latin America & Caribbean","High income"
"MG","MDG","Madagascar",2004,1182.8757230974,17763367,38.221,27.4,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2011,1371.6485752424,21678867,35.173,21.7,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2003,1126.5815342382,17245275,38.901,28.4,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1996,1030.4260494763,13882646,43.649,36.2,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1994,1015.7602815826,13039754,44.457,37.9,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2002,1036.723372335,16736029,39.626,29.5,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1995,1022.3384650735,13452526,44.09,37.1,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1999,1103.5379926659,15262817,41.845,32.9,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2001,1205.2622988992,16235767,40.375,30.6,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2012,1399.5143248094,22293720,34.921,21.1,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1998,1071.7013916573,14790245,42.518,34.1,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1991,1008.3461190717,11898267,45.208,39.6,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1992,1012.4525278504,12263899,45.017,39.1,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1993,1026.4706108021,12643864,44.764,38.5,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1990,1073.3822548204,11545782,45.292,40.2,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2010,1362.2987718192,21079532,35.454,22.3,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2005,1240.3349714505,18290394,37.602,26.4,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",1997,1052.9009795389,14329239,43.124,35.2,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2006,1304.4446045376,18826129,37.055,25.5,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2007,1382.7105448906,19371031,36.574,24.6,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2009,1380.5659219109,20495706,35.777,22.9,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2000,1146.1777936673,15744811,41.123,31.7,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2013,1414.496627672,22924557,34.686,20.5,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2014,1441.9712712824,23571713,34.456,20.1,"Sub-Saharan Africa","Low income"
"MG","MDG","Madagascar",2008,1468.2102991633,19926798,36.149,23.7,"Sub-Saharan Africa","Low income"
"MH","MHL","Marshall Islands",2013,3799.7739346962,52786,,17.2,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2012,3661.7994294444,52663,,17.5,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2003,2735.712087917,52115,,18.2,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2005,2982.7876078226,52058,35,18.1,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2014,3816.5797009811,52898,,17,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2008,3327.9038324631,52221,,17.9,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2011,3505.2696944543,52541,31.2327515654,17.6,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",1995,2659.2549512353,51020,,17.7,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2002,2675.3117895241,52161,,18.4,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2000,2382.6907608119,52161,,18.5,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",1990,1952.3401139844,47300,,19.7,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2004,2811.5908724695,52074,,18.1,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2006,3132.2392812667,52080,35,18,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",2007,3332.1685592871,52136,35,17.9,"East Asia & Pacific","Lower middle income"
"MH","MHL","Marshall Islands",1994,2428.2999287805,50577,,17.9,"East Asia & Pacific","Lower middle income"
